Date,Area Name,Road/Intersection Name,Traffic Volume,Average Speed,Travel Time Index,Congestion Level,Road Capacity Utilization,Incident Reports,Environmental Impact,Public Transport Usage,Traffic Signal Compliance,Parking Usage,Pedestrian and Cyclist Count,Weather Conditions,Roadwork and Construction Activity
14-10-2022,Indiranagar,CMH Road,11505,42.34217822,1.346447772,29.67147581,61.13483699,1,73.01,11.763392,61.9996806,79.51890323,207,Clear,No
14-10-2022,Whitefield,ITPL Main Road,26240,28.00471242,1.5,95.35168294,100,4,102.48,26.85066848,85.90685538,97.72921669,95,Clear,No
14-10-2022,Koramangala,Sony World Junction,46306,32.88661843,1.5,100,100,0,142.612,15.48036658,79.9252582,88.26718778,86,Clear,No
14-10-2022,Koramangala,Sarjapur Road,43674,29.72853666,1.5,100,100,1,137.348,44.71130705,72.99948658,99.79825185,93,Overcast,No
14-10-2022,Electronic City,Silk Board Junction,15219,50.99114316,1.311188084,59.61530339,80.07466492,0,80.438,32.67948466,79.98445476,57.91805921,124,Fog,No
14-10-2022,M.G. Road,Trinity Circle,12735,30.96142563,1.270876487,48.00123852,58.97640518,0,75.47,61.08542171,92.52221703,61.82857636,188,Clear,Yes
14-10-2022,M.G. Road,Anil Kumble Circle,53793,28.75285156,1.5,100,100,4,157.586,24.63123164,96.50079885,86.7167939,84,Clear,No
14-10-2022,Jayanagar,South End Circle,25934,33.73198428,1.5,93.45164199,100,4,101.868,28.63575177,70.3771655,78.10321921,89,Clear,No
15-10-2022,Indiranagar,100 Feet Road,22619,42.83424123,1.253518079,68.89396711,100,0,95.238,25.96868177,98.29222558,55.2697956,100,Clear,No
15-10-2022,Indiranagar,CMH Road,24775,52.14632754,1.120244233,77.55106449,100,1,99.55,34.44314941,68.66708987,64.7072098,108,Clear,Yes
15-10-2022,Whitefield,Marathahalli Bridge,21356,38.84377134,1.019856369,78.70430146,100,0,92.712,63.64828113,90.23302364,64.47018205,90,Clear,No
15-10-2022,Whitefield,ITPL Main Road,25601,25.0580865,1.5,95.2809419,100,0,101.202,32.23711836,95.66025998,88.28805121,104,Clear,No
15-10-2022,Koramangala,Sarjapur Road,62262,45.10815943,1.5,100,100,2,174.524,78.83648115,92.64236916,97.46134417,91,Clear,No
15-10-2022,Electronic City,Hosur Road,19048,56.16424835,1.381829328,68.28796147,99.30979013,2,88.096,79.76122686,73.0036336,83.58528748,112,Rain,No
15-10-2022,Electronic City,Silk Board Junction,6254,54.56901764,1.248422222,27.41970255,31.36441147,0,62.508,19.71646788,82.81661525,77.65835271,191,Clear,No
15-10-2022,M.G. Road,Trinity Circle,56026,35.46711961,1.5,100,100,3,162.052,18.50204052,93.20843647,78.84553999,93,Clear,No
15-10-2022,Jayanagar,Jayanagar 4th Block,27871,37.8304541,1.5,87.98823743,100,5,105.742,68.97153998,92.7368152,95.40191558,90,Overcast,No
15-10-2022,Jayanagar,South End Circle,5820,57.08406049,1.034305591,25.29779911,26.93590274,1,61.64,70.2492221,89.57098013,69.42113545,205,Windy,No
15-10-2022,Hebbal,Ballari Road,8913,47.60612414,1.312173383,28.0315228,42.95094249,0,67.826,79.7245556,98.24043122,56.57984539,193,Clear,No
16-10-2022,Indiranagar,100 Feet Road,38269,39.06921741,1.5,100,100,4,126.538,28.49326575,96.69527042,98.11781652,107,Clear,No
16-10-2022,Koramangala,Sony World Junction,63496,47.56487688,1.5,100,100,2,176.992,38.49481182,86.60452825,58.5735473,86,Clear,No
16-10-2022,Electronic City,Hosur Road,31548,27.31607052,1.5,100,100,0,113.096,19.8416623,91.57120169,61.45491157,102,Clear,No
16-10-2022,M.G. Road,Trinity Circle,26179,20,1.5,93.60541534,100,1,102.358,79.8842747,87.65636185,91.63370086,95,Fog,No
16-10-2022,M.G. Road,Anil Kumble Circle,27035,36.94325068,1.5,88.89238648,100,3,104.07,60.50424904,74.11545963,53.52830989,103,Clear,No
16-10-2022,Jayanagar,South End Circle,8369,43.92989507,1.278907404,37.08153603,43.43258808,0,66.738,22.71916713,69.31134285,61.08050016,192,Overcast,No
16-10-2022,Hebbal,Ballari Road,37108,20,1.5,100,100,0,124.216,70.15906587,74.52724904,60.92996891,100,Rain,No
17-10-2022,Indiranagar,100 Feet Road,25100,34.56474837,1.5,88.20916355,100,3,100.2,58.86834721,83.55560481,84.89146142,103,Clear,Yes
17-10-2022,Indiranagar,CMH Road,41834,41.24481462,1.5,100,100,0,133.668,35.19204284,67.53583784,63.25290428,91,Windy,No
17-10-2022,Whitefield,Marathahalli Bridge,14759,40.36032505,1.184020832,46.01907693,76.24337594,0,79.518,61.54325673,71.52586344,79.63643923,206,Clear,No
17-10-2022,Whitefield,ITPL Main Road,24104,36.92411565,1.034986822,77.08778647,100,1,98.208,53.11000231,89.6107645,62.72924674,94,Windy,No
17-10-2022,Koramangala,Sony World Junction,52233,30.96802282,1.5,100,100,1,154.466,25.72351919,67.19037054,86.85316508,124,Clear,No
17-10-2022,Koramangala,Sarjapur Road,47162,37.62950759,1.5,100,100,4,144.324,25.57688538,89.18705509,69.1745872,119,Clear,No
17-10-2022,M.G. Road,Trinity Circle,56531,48.27598465,1.5,100,100,1,163.062,47.74854065,89.92407831,57.68237264,91,Clear,No
17-10-2022,Jayanagar,Jayanagar 4th Block,16260,20,1.14452397,62.45076999,82.88625221,0,82.52,35.04038037,80.11809997,51.68316021,118,Rain,No
17-10-2022,Hebbal,Hebbal Flyover,26302,34.5109894,1.5,92.04691225,100,0,102.604,42.27516775,69.40986395,97.51109179,96,Overcast,No
17-10-2022,Hebbal,Ballari Road,18651,33.75548731,1.365964711,62.91559192,93.81834287,1,87.302,75.7499882,92.08900294,96.72745992,110,Clear,No
17-10-2022,Yeshwanthpur,Yeshwanthpur Circle,20191,56.14650498,1.141941901,61.19141772,96.44418872,1,90.382,76.12687396,71.86973851,89.71221588,80,Clear,Yes
18-10-2022,Indiranagar,CMH Road,25429,38.92121237,1.5,78.5789168,100,0,100.858,25.06444952,62.85269168,67.96910446,98,Clear,No
18-10-2022,Whitefield,Marathahalli Bridge,14247,41.99462989,1.325601839,41.51424785,73.78389712,0,78.494,43.58201652,85.80777344,52.21388558,175,Clear,No
18-10-2022,Koramangala,Sony World Junction,57838,28.00351617,1.5,100,100,1,165.676,18.43818636,69.6042685,71.93608201,100,Clear,Yes
18-10-2022,Koramangala,Sarjapur Road,65516,29.24506104,1.5,100,100,4,181.032,17.66582217,86.71291417,64.02184086,112,Overcast,No
18-10-2022,Electronic City,Silk Board Junction,18161,42.60772317,1.213495739,65.64231312,93.09455965,1,86.322,73.21067951,60.72076764,90.16338302,99,Clear,No
18-10-2022,M.G. Road,Trinity Circle,41580,25.36197298,1.5,100,100,1,133.16,66.80457562,92.54770547,84.57011848,118,Clear,No
18-10-2022,M.G. Road,Anil Kumble Circle,23847,54.24788209,1.114368862,80.89829167,100,1,97.694,76.67829756,72.69230708,92.50210668,101,Clear,No
18-10-2022,Jayanagar,South End Circle,15034,29.23347247,1.322501189,49.49111922,70.79461188,1,80.068,56.79722113,86.69953086,52.81710393,87,Rain,Yes
18-10-2022,Hebbal,Hebbal Flyover,31106,31.70736674,1.5,100,100,1,112.212,72.15501629,73.3487543,84.93251276,109,Clear,No
18-10-2022,Yeshwanthpur,Yeshwanthpur Circle,24408,54.42216563,1.256172877,80.06742402,100,1,98.816,13.22953811,99.37236927,67.96108368,91,Clear,No
19-10-2022,Indiranagar,100 Feet Road,38006,20,1.5,100,100,0,126.012,36.33112693,69.49994433,71.90448566,97,Rain,No
19-10-2022,Indiranagar,CMH Road,35613,32.64270531,1.5,100,100,2,121.226,76.51393398,65.00251279,56.14557209,92,Fog,No
19-10-2022,Koramangala,Sony World Junction,48260,35.57329748,1.5,100,100,2,146.52,50.32973665,72.23507048,73.36472466,110,Clear,No
19-10-2022,Electronic City,Silk Board Junction,10825,56.9087103,1.161423846,33.37157876,50.74132527,0,71.65,66.20547122,79.64301418,72.91087416,184,Clear,Yes
19-10-2022,M.G. Road,Trinity Circle,42960,30.33840944,1.5,100,100,1,135.92,11.21978233,65.68874885,61.15605205,101,Clear,No
19-10-2022,Jayanagar,Jayanagar 4th Block,24203,35.47570762,1.193508917,75.29781985,100,0,98.406,41.60311553,81.9338694,73.3475429,113,Clear,Yes
19-10-2022,Jayanagar,South End Circle,16095,52.21562854,1.299558258,49.91319668,84.73328621,0,82.19,68.76624038,85.12664012,98.86991075,107,Clear,No
19-10-2022,Hebbal,Hebbal Flyover,9020,52.80623414,1.158929612,25.75944241,42.09635856,0,68.04,33.65229361,63.26979694,77.01595702,241,Clear,No
20-10-2022,Indiranagar,100 Feet Road,50029,41.09220969,1.5,100,100,3,150.058,40.94346621,87.48524233,68.05494548,111,Overcast,No
20-10-2022,Indiranagar,CMH Road,50455,30.34322061,1.5,100,100,1,150.91,75.55718143,66.62502969,97.20662709,111,Clear,Yes
20-10-2022,Whitefield,Marathahalli Bridge,16654,45.68530099,1.067905376,52.09635263,84.14102494,0,83.308,59.74967636,76.14638864,97.47861478,104,Fog,No
20-10-2022,Koramangala,Sony World Junction,38438,25.62967794,1.5,100,100,0,126.876,30.54809602,65.66469028,56.43846579,93,Windy,No
20-10-2022,Koramangala,Sarjapur Road,57319,20,1.5,100,100,2,164.638,41.58270806,96.94576925,69.64497681,91,Clear,No
20-10-2022,M.G. Road,Trinity Circle,40533,22.71256237,1.5,100,100,2,131.066,21.30260296,89.67114147,57.40739894,96,Clear,No
20-10-2022,M.G. Road,Anil Kumble Circle,37074,37.8005764,1.5,100,100,6,124.148,39.50532157,75.84165472,52.36787401,111,Fog,No
20-10-2022,Jayanagar,Jayanagar 4th Block,18552,44.08479678,1.264431639,62.71143183,89.03050564,0,87.104,12.50350475,90.46741674,58.13883511,103,Clear,No
20-10-2022,Hebbal,Hebbal Flyover,27574,48.23025427,1.5,85.1631565,100,2,105.148,15.79085554,67.21980263,56.37561678,100,Overcast,No
20-10-2022,Hebbal,Ballari Road,48279,27.77685644,1.5,100,100,1,146.558,62.56873251,66.9402097,56.53273478,118,Clear,Yes
20-10-2022,Yeshwanthpur,Tumkur Road,18022,61.66691615,1.36448669,51.08734557,93.29116906,0,86.044,52.78426071,99.4730225,79.13239016,109,Overcast,No
21-10-2022,Whitefield,Marathahalli Bridge,24725,52.06793506,1.185480158,74.5954419,100,3,99.45,54.32205276,96.86345569,74.82053745,118,Overcast,No
21-10-2022,Koramangala,Sarjapur Road,56221,39.74395605,1.5,100,100,3,162.442,40.48504915,66.30893555,72.72836986,94,Clear,No
21-10-2022,M.G. Road,Trinity Circle,37267,28.58858763,1.5,100,100,2,124.534,72.84848985,93.93936521,85.15759758,92,Clear,No
21-10-2022,M.G. Road,Anil Kumble Circle,37721,25.08719806,1.5,100,100,4,125.442,60.86245658,70.26080801,69.41469766,106,Clear,No
21-10-2022,Jayanagar,Jayanagar 4th Block,20278,45.58245832,1.215218053,72.54844029,100,2,90.556,29.52431571,77.63351564,90.47950554,111,Clear,No
21-10-2022,Jayanagar,South End Circle,28235,32.83424573,1.5,100,100,1,106.47,13.25946585,98.31199656,84.74265674,95,Overcast,No
21-10-2022,Hebbal,Hebbal Flyover,41167,45.78769757,1.5,100,100,1,132.334,70.55557978,92.12537427,74.79647905,109,Clear,No
21-10-2022,Hebbal,Ballari Road,20351,44.63790198,1.318095687,72.84901877,99.50208768,3,90.702,47.16741282,99.53584996,66.46564275,91,Clear,Yes
22-10-2022,Indiranagar,100 Feet Road,34536,24.68911762,1.5,100,100,4,119.072,35.28874046,61.44757189,92.46504735,85,Clear,No
22-10-2022,Indiranagar,CMH Road,36453,44.05089609,1.5,100,100,2,122.906,60.93476401,71.86682177,69.0276135,96,Clear,No
22-10-2022,Whitefield,ITPL Main Road,31269,43.87199354,1.5,100,100,1,112.538,69.75487095,65.36606458,62.86358278,113,Fog,No
22-10-2022,Koramangala,Sarjapur Road,41639,26.8839862,1.5,100,100,3,133.278,79.72916833,86.1435642,85.17433207,94,Clear,No
22-10-2022,M.G. Road,Trinity Circle,35213,33.90924619,1.5,100,100,3,120.426,48.02350821,80.47643284,54.51642778,97,Clear,No
22-10-2022,M.G. Road,Anil Kumble Circle,22576,26.23137542,1.094574538,80.53850269,100,4,95.152,14.76261176,88.88562601,67.67629595,90,Clear,No
22-10-2022,Jayanagar,South End Circle,23350,31.95965494,1.099123524,70.53033507,100,3,96.7,11.03861895,84.01154749,86.19156946,97,Clear,No
22-10-2022,Hebbal,Ballari Road,20676,47.25631875,1.02064695,70.75247613,100,0,91.352,57.75616911,84.49274491,82.13301636,110,Rain,No
22-10-2022,Yeshwanthpur,Yeshwanthpur Circle,33072,25.50461493,1.5,100,100,0,116.144,29.29640527,69.36987809,75.9321165,93,Clear,Yes
22-10-2022,Yeshwanthpur,Tumkur Road,23547,37.70292121,1.203749447,70.93347968,100,4,97.094,34.98766386,73.84826964,96.10409904,91,Clear,No
23-10-2022,Indiranagar,100 Feet Road,27229,34.91125757,1.5,92.15281304,100,2,104.458,17.2641903,92.12734033,76.48911897,89,Fog,No
23-10-2022,Whitefield,Marathahalli Bridge,6953,53.55851357,1.129541821,17.10963174,32.854354,1,63.906,17.64076203,83.46414694,81.67816778,220,Clear,No
23-10-2022,Whitefield,ITPL Main Road,17220,54.9419692,1.274784975,65.84255237,85.01851032,0,84.44,54.78379164,94.72297546,98.81300903,96,Overcast,No
23-10-2022,Koramangala,Sony World Junction,32045,33.56113984,1.5,100,100,1,114.09,23.64435573,68.35459166,88.80067777,114,Windy,No
23-10-2022,Koramangala,Sarjapur Road,43423,27.53651253,1.5,100,100,3,136.846,68.29352746,81.84333748,72.72411494,104,Fog,No
23-10-2022,M.G. Road,Anil Kumble Circle,39305,20.6123556,1.5,100,100,2,128.61,59.04173791,90.85455555,73.01308096,98,Clear,No
23-10-2022,Jayanagar,Jayanagar 4th Block,31949,29.14807029,1.5,100,100,1,113.898,37.90305555,72.85375761,60.12736893,86,Fog,No
23-10-2022,Jayanagar,South End Circle,22997,36.31445562,1.074412697,84.11451907,100,3,95.994,67.56733559,68.77086176,85.34087554,101,Clear,No
23-10-2022,Hebbal,Hebbal Flyover,10272,49.32114165,1.331387008,33.37170774,50.95646862,0,70.544,27.05634327,89.34009994,91.47272017,222,Clear,No
24-10-2022,Indiranagar,100 Feet Road,11396,47.63334389,1.299563057,40.55554407,52.13992022,0,72.792,20.2395866,65.69645679,57.52315058,199,Clear,No
24-10-2022,Indiranagar,CMH Road,26810,51.38286544,1.5,98.75733963,100,2,103.62,34.41676185,64.98946126,73.92525185,104,Overcast,No
24-10-2022,Whitefield,Marathahalli Bridge,29850,20.96113675,1.5,100,100,2,109.7,10.81563396,75.37645635,93.26649942,91,Clear,No
24-10-2022,Whitefield,ITPL Main Road,16594,29.19925888,1.115849783,61.54778079,81.43794219,2,83.188,26.95074655,93.21826693,50.62712603,92,Clear,No
24-10-2022,Koramangala,Sony World Junction,43317,20,1.5,100,100,3,136.634,76.31786254,70.4783692,85.60660551,83,Clear,No
24-10-2022,Koramangala,Sarjapur Road,47256,42.4983414,1.5,100,100,0,144.512,16.2973522,65.06921411,64.68256629,108,Fog,No
24-10-2022,M.G. Road,Anil Kumble Circle,36632,38.18129094,1.5,100,100,3,123.264,73.41705397,77.48120037,94.60112576,102,Clear,No
24-10-2022,Jayanagar,South End Circle,21478,44.08803353,1.196620508,69.10859566,100,0,92.956,68.39056784,87.47496382,60.6301492,113,Clear,No
24-10-2022,Hebbal,Ballari Road,30461,38.21478335,1.5,98.642874,100,2,110.922,19.1534792,79.79412041,86.60681306,105,Fog,No
24-10-2022,Yeshwanthpur,Tumkur Road,16173,39.51482788,1.310044196,48.96345515,76.41652274,1,82.346,25.38622183,64.68067482,50.64073253,98,Rain,No
25-10-2022,Indiranagar,100 Feet Road,23139,24.45713427,1.279079478,74.17063044,100,3,96.278,46.9460736,68.33257203,68.70817167,109,Overcast,No
25-10-2022,Indiranagar,CMH Road,32262,39.74083956,1.5,100,100,2,114.524,74.76488947,87.79861783,81.05981429,104,Windy,No
25-10-2022,Whitefield,ITPL Main Road,33963,52.1325357,1.5,100,100,0,117.926,23.48116327,87.0418634,96.09197133,98,Rain,No
25-10-2022,Koramangala,Sony World Junction,31463,35.98181926,1.5,100,100,3,112.926,61.89595165,96.35283981,68.11369956,104,Clear,No
25-10-2022,Koramangala,Sarjapur Road,31225,20,1.5,94.40298444,100,2,112.45,52.76122446,84.23341588,75.30211775,106,Rain,No
25-10-2022,Electronic City,Silk Board Junction,25893,35.38412763,1.5,95.15653202,100,0,101.786,52.4606265,76.30300847,76.63322937,94,Fog,No
25-10-2022,M.G. Road,Trinity Circle,25653,40.61116896,1.5,93.80058385,100,4,101.306,58.49433482,60.12872336,85.50184092,102,Overcast,No
25-10-2022,M.G. Road,Anil Kumble Circle,11840,41.56167328,1.110457325,34.50945664,54.66020794,0,73.68,46.58146892,82.84250515,73.11098852,218,Rain,No
25-10-2022,Jayanagar,Jayanagar 4th Block,23170,48.67646822,1.101000044,82.94520008,100,3,96.34,44.20533413,86.58075734,67.16246089,104,Clear,No
25-10-2022,Yeshwanthpur,Tumkur Road,24096,29.20397209,1.336093499,71.22996612,100,1,98.192,55.25030643,82.19340936,88.3660062,86,Windy,No
26-10-2022,Indiranagar,100 Feet Road,23847,44.13367784,1.123346782,79.73750387,100,2,97.694,53.16756661,88.43159445,69.87221078,90,Rain,No
26-10-2022,Indiranagar,CMH Road,23507,47.44807248,1.131966172,80.18081926,100,3,97.014,60.80358749,87.85334779,87.63420359,117,Clear,No
26-10-2022,Koramangala,Sony World Junction,69272,37.30814502,1.5,100,100,2,188.544,59.62733259,79.07528597,84.93767815,101,Clear,No
26-10-2022,M.G. Road,Trinity Circle,23293,64.11568895,1.038676158,83.76392146,100,3,96.586,37.52634897,84.585909,88.96546527,117,Rain,Yes
26-10-2022,M.G. Road,Anil Kumble Circle,24440,54.78538162,1.222901553,83.63535137,100,1,98.88,10.37023038,69.57872154,75.80011779,106,Clear,No
26-10-2022,Jayanagar,South End Circle,15019,38.01410397,1.020261402,55.33587625,73.01193661,2,80.038,32.86440711,71.19694211,73.76357401,96,Clear,No
27-10-2022,Indiranagar,CMH Road,22777,21.14839957,1.079948817,67.57668927,100,1,95.554,69.03824009,74.4334894,85.1723065,100,Clear,Yes
27-10-2022,Koramangala,Sony World Junction,57938,20,1.5,100,100,1,165.876,42.78725517,64.94464967,50.8745829,117,Clear,No
27-10-2022,Koramangala,Sarjapur Road,30567,43.2525517,1.5,100,100,0,111.134,52.44583357,92.87829027,84.43219273,89,Clear,No
27-10-2022,Electronic City,Hosur Road,15681,50.73108139,1.098487486,47.4479318,82.80310253,0,81.362,47.14000195,88.97257399,68.57301317,85,Rain,No
27-10-2022,Electronic City,Silk Board Junction,19121,46.6459805,1.071514113,64.16314176,97.57276455,0,88.242,62.60842242,94.72353719,90.72754804,93,Clear,No
27-10-2022,M.G. Road,Trinity Circle,56247,32.87764695,1.5,100,100,0,162.494,11.22954623,99.80197231,53.67686666,99,Overcast,No
27-10-2022,M.G. Road,Anil Kumble Circle,38016,29.05194233,1.5,100,100,1,126.032,34.83498589,75.16906032,74.36120284,89,Overcast,No
27-10-2022,Jayanagar,Jayanagar 4th Block,28355,50.48894608,1.5,98.52765452,100,2,106.71,26.5589199,86.71151007,88.36128611,102,Clear,No
27-10-2022,Jayanagar,South End Circle,27567,31.43577832,1.5,96.11996317,100,1,105.134,39.065305,94.3025903,83.03112316,85,Rain,No
27-10-2022,Hebbal,Ballari Road,31999,36.83716643,1.5,98.00116755,100,3,113.998,11.81188489,73.10491541,88.42518554,85,Clear,No
27-10-2022,Yeshwanthpur,Tumkur Road,17136,36.69274857,1.047767243,56.71188891,83.42719709,0,84.272,67.50886252,97.18919919,62.14889526,104,Overcast,No
28-10-2022,Indiranagar,100 Feet Road,48026,39.89928607,1.5,100,100,2,146.052,12.4805736,94.10915747,97.02229006,97,Clear,No
28-10-2022,Indiranagar,CMH Road,44737,52.13339554,1.5,100,100,0,139.474,37.16629801,94.81816129,86.95275554,119,Overcast,No
28-10-2022,Koramangala,Sony World Junction,47167,20,1.5,100,100,2,144.334,10.37561939,76.06112109,87.85931805,111,Overcast,No
28-10-2022,M.G. Road,Trinity Circle,40356,23.71137022,1.5,100,100,1,130.712,27.35465032,61.16785822,85.80574637,94,Rain,Yes
28-10-2022,M.G. Road,Anil Kumble Circle,38464,42.56672619,1.5,100,100,3,126.928,63.50948609,65.02301058,70.91711561,104,Fog,No
28-10-2022,Jayanagar,South End Circle,9654,47.61838967,1.223753487,34.08964869,48.65484748,0,69.308,57.69181007,74.32796482,96.78368977,186,Clear,No
28-10-2022,Hebbal,Hebbal Flyover,20584,41.78493205,1.179507915,70.07246452,100,3,91.168,48.75969482,69.78051622,79.441823,98,Fog,No
28-10-2022,Yeshwanthpur,Yeshwanthpur Circle,26195,34.6470188,1.5,78.8420463,100,0,102.39,28.74525798,72.98355317,55.56429321,98,Rain,No
29-10-2022,Indiranagar,100 Feet Road,36207,29.59733751,1.5,100,100,4,122.414,59.21885813,67.08363055,84.12854775,100,Rain,No
29-10-2022,Whitefield,Marathahalli Bridge,22483,51.89197459,1.30165259,72.80961333,100,0,94.966,62.06302868,67.44976316,52.55968171,100,Rain,No
29-10-2022,Whitefield,ITPL Main Road,27932,35.82519104,1.5,94.81917049,100,1,105.864,55.86668869,89.03220207,99.43253491,99,Overcast,No
29-10-2022,Koramangala,Sony World Junction,43232,20.608033,1.5,100,100,2,136.464,27.02086354,82.88643481,61.30542931,107,Clear,Yes
29-10-2022,Koramangala,Sarjapur Road,45989,46.31463821,1.5,100,100,1,141.978,49.57166163,71.66677877,99.88562409,99,Clear,No
29-10-2022,M.G. Road,Trinity Circle,38192,33.03930513,1.5,100,100,3,126.384,19.93171032,89.64737701,76.65190817,97,Clear,No
29-10-2022,M.G. Road,Anil Kumble Circle,26280,51.59787091,1.5,94.83413421,100,1,102.56,61.56492506,76.74712543,79.73137417,85,Clear,No
29-10-2022,Jayanagar,South End Circle,24548,47.63823327,1.299171015,78.28985074,100,2,99.096,61.20551588,82.0023726,83.41755203,88,Clear,No
29-10-2022,Hebbal,Hebbal Flyover,17382,53.62987455,1.352124879,61.16456799,90.61278393,0,84.764,12.37895998,83.04559853,66.95967514,98,Fog,Yes
30-10-2022,Indiranagar,100 Feet Road,38879,42.29826435,1.5,100,100,2,127.758,64.26305612,79.08619409,61.45546425,98,Clear,No
30-10-2022,Indiranagar,CMH Road,12114,44.76140171,1.347627407,32.02860554,65.04328564,0,74.228,22.73400056,83.38382163,54.03685892,201,Clear,No
30-10-2022,Whitefield,Marathahalli Bridge,33062,35.97145876,1.5,100,100,3,116.124,55.40178239,65.92702186,93.47280609,97,Overcast,Yes
30-10-2022,Whitefield,ITPL Main Road,24928,25.32693677,1.280165207,92.13286175,100,1,99.856,39.29324728,76.43184643,64.84807515,102,Clear,No
30-10-2022,Koramangala,Sony World Junction,13799,56.24417468,1.143141573,44.10765414,67.49087561,2,77.598,50.73149492,62.81932432,85.65959642,203,Clear,No
30-10-2022,Koramangala,Sarjapur Road,37558,29.1505607,1.5,100,100,1,125.116,52.19900346,75.62821654,50.70624146,100,Clear,No
30-10-2022,Electronic City,Hosur Road,19289,52.06668547,1.226694502,57.31157576,100,2,88.578,39.81152239,98.48717382,71.18698102,92,Clear,No
30-10-2022,Electronic City,Silk Board Junction,20643,42.31623102,1.223391227,71.26208106,100,1,91.286,14.7144095,88.0696098,88.3981951,98,Clear,No
30-10-2022,M.G. Road,Anil Kumble Circle,38799,33.12988257,1.5,100,100,0,127.598,30.170353,63.60523267,60.97066529,95,Fog,No
30-10-2022,Jayanagar,South End Circle,36860,37.43876183,1.5,100,100,2,123.72,77.27802896,68.83226554,92.01938,98,Clear,Yes
30-10-2022,Hebbal,Ballari Road,36858,33.4547527,1.5,100,100,2,123.716,42.77526865,95.13037967,52.42024162,94,Clear,No
31-10-2022,Indiranagar,100 Feet Road,33412,39.61188858,1.5,100,100,2,116.824,56.22813992,99.74987373,52.28731986,123,Clear,No
31-10-2022,Indiranagar,CMH Road,34449,43.37868387,1.5,100,100,2,118.898,73.09519061,79.28493909,61.78791185,127,Fog,No
31-10-2022,Whitefield,Marathahalli Bridge,20048,48.09950979,1.303955153,75.38698956,100,4,90.096,73.1362207,92.05091189,93.62086432,103,Rain,No
31-10-2022,Koramangala,Sony World Junction,43030,28.86597274,1.5,100,100,2,136.06,60.45391832,67.83844331,61.49829217,110,Clear,No
31-10-2022,Koramangala,Sarjapur Road,28516,32.40206526,1.5,88.16566085,100,1,107.032,71.59702758,77.75186032,57.85814707,102,Clear,No
31-10-2022,M.G. Road,Trinity Circle,23081,41.49903333,1.196987134,75.28130384,100,2,96.162,48.9869894,91.68329113,51.9013556,98,Clear,Yes
31-10-2022,Jayanagar,Jayanagar 4th Block,18032,49.76973169,1.303194013,56.65295969,90.48860706,0,86.064,38.617293,82.20359146,75.72050817,97,Clear,No
31-10-2022,Jayanagar,South End Circle,34826,20,1.5,100,100,3,119.652,12.08952473,93.46336454,56.55890728,88,Overcast,No
31-10-2022,Hebbal,Hebbal Flyover,10744,46.72469932,1.251128056,26.46824842,54.68413807,1,71.488,31.95395507,69.95454355,75.27722935,188,Rain,No
31-10-2022,Yeshwanthpur,Yeshwanthpur Circle,25942,48.034463,1.5,77.76660734,100,2,101.884,10.53297183,76.905496,70.04581121,98,Clear,No
01-11-2022,Indiranagar,100 Feet Road,36903,39.27083275,1.5,100,100,3,123.806,60.36044265,98.6834788,57.5500068,79,Clear,No
01-11-2022,Koramangala,Sarjapur Road,43889,24.47915733,1.5,100,100,0,137.778,17.24234489,84.39727697,81.80588285,95,Overcast,Yes
01-11-2022,Electronic City,Silk Board Junction,21212,50.76029259,1.158010033,61.14259603,100,0,92.424,69.29628737,91.03939799,74.91534106,106,Clear,No
01-11-2022,M.G. Road,Trinity Circle,44963,28.88606069,1.5,100,100,0,139.926,39.80373645,94.87100959,82.16472989,133,Fog,No
01-11-2022,M.G. Road,Anil Kumble Circle,50186,29.65209246,1.5,100,100,2,150.372,17.66837659,65.99266292,93.40725765,117,Overcast,No
01-11-2022,Hebbal,Ballari Road,23590,58.97442907,1.229965816,82.76786019,100,0,97.18,29.98657162,95.5944075,79.5017527,95,Clear,No
01-11-2022,Yeshwanthpur,Yeshwanthpur Circle,26795,52.2787518,1.5,97.96268332,100,4,103.59,29.14288335,62.41029435,90.04349858,86,Clear,No
01-11-2022,Yeshwanthpur,Tumkur Road,28803,35.5130862,1.5,94.02445316,100,2,107.606,52.73412313,91.97816475,79.76993734,83,Fog,No
02-11-2022,Indiranagar,100 Feet Road,47849,37.02959975,1.5,100,100,6,145.698,35.46118704,96.27424944,84.48088321,99,Clear,No
02-11-2022,Indiranagar,CMH Road,12429,35.40773025,1.117659893,34.82407583,58.92935965,0,74.858,50.86209792,96.17397867,76.49085945,208,Fog,No
02-11-2022,Whitefield,Marathahalli Bridge,25308,21.54952128,1.5,87.73699409,100,4,100.616,35.38676761,61.58888858,61.24226787,96,Clear,No
02-11-2022,Whitefield,ITPL Main Road,22268,54.16395785,1.372902679,68.49293658,100,0,94.536,47.99265944,99.40691611,80.48893634,102,Clear,Yes
02-11-2022,Koramangala,Sony World Junction,31821,30.06032899,1.5,100,100,2,113.642,60.39906067,99.5840552,78.29888574,93,Rain,No
02-11-2022,M.G. Road,Trinity Circle,42451,47.3854661,1.5,100,100,2,134.902,66.37981923,75.08908259,88.18680708,91,Clear,No
02-11-2022,M.G. Road,Anil Kumble Circle,40664,41.9648131,1.5,100,100,2,131.328,32.79424164,82.26347555,58.63257376,105,Clear,No
